id,Statement,Image,Web,Category,Date,Label
56081,Old picture of a mother and an infant resurfaced with FAKE....2008 Image From Israel Of A Little Girl's Bloodied Shoe Resurfaces As...,https://www.thestatesman.com/wp-content/uploads/2019/09/sc-1-1.jpg,AUGMENT,COVID-19,,Fake
56082,Russian President released lions and tigers on the streets to keep....Has Russia released 500 lions on streets to keep people inside? Fact check,https://www.thestatesman.com/wp-content/uploads/2019/12/QT-fm.jpg,AUGMENT,COVID-19,,Fake
56083,FAKE Alert: Beef flavoured Maggi is NOT being sold in India.Fact Check: Has Nestle introduced beef-flavoured Maggi in India?,https://www.thestatesman.com/wp-content/uploads/2020/05/law-1.jpg,AUGMENT,COVID-19,,Fake
56084,"Old video of scuffle between BJP MP, MLA resurfaces with FAKE....The news of the resignation of Bihar’s DGP Gupteshwar Pandey is fake.",https://www.thestatesman.com/wp-content/uploads/2019/10/nirmala.jpg,AUGMENT,GOVERNMENT,,Fake
56085,Don?t believe this picture of PM Modi and Prez Trump; here?s....Fact Check: Jyotiraditya Scindia to stay in BJP... at least for now,https://www.thestatesman.com/wp-content/uploads/2021/03/PicsArt_03-03-03.29.04.jpg,AUGMENT,GOVERNMENT,,Fake
56086,Chinese Prez visited mosque amid Coronavirus outbreak? Here?s the truth behind....Coronavirus: Does this image show dead people on the streets of China?,https://www.thestatesman.com/wp-content/uploads/2020/03/Modi-4.jpg,AUGMENT,COVID-19,,Fake
56087,"BJP MLA, Anil Upadhyay, paraded naked for eve-teasing? Here?s the truth.Fact Check: Is this boy kissing a girl publicly Sakshi Mishra's brother?",https://www.thestatesman.com/wp-content/uploads/2020/03/Anurag.jpg,AUGMENT,VIOLENCE,,Fake
56088,Old video shared as helicopter crash of Kobe Bryant; here?s the....Old Video Of A Dirty Aircraft Cabin Shared As Air India Flight With...,https://www.thestatesman.com/wp-content/uploads/2019/11/sonia-gandhi-1.jpg,AUGMENT,VIOLENCE,,Fake
56089,Did Gautam Gambhir say that his work is more important than....Gautam Gambhir did not say: “My commentary is more important than the pollution control meeting”,https://www.thestatesman.com/wp-content/uploads/2019/09/raveesh-1.jpg,AUGMENT,MISLEADING,,Fake
56090,India did not clear its debt to the World bank; here?s....Fact Check: Is Bank of China opening its first branch in India amid border tensions?,https://www.thestatesman.com/wp-content/uploads/2020/10/admin-ajax.jpeg,AUGMENT,COVID-19,,Fake
56091,"Fake Alert! Deadline of filing ITR not extended; do it by....Election Done, It's Clean-up Time For Anti-Right Facebook Pages With...",https://www.thestatesman.com/wp-content/uploads/2019/08/iStock-880810940-12.jpg,AUGMENT,GOVERNMENT,,Fake
56092,Fact Checked: No! Former Prime Minister Manmohan Singh never tweeted this.Fact Check: Manohar Lal Khattar never said he is chief minister only for Punjabis,https://www.thestatesman.com/wp-content/uploads/2020/05/flights.jpg,AUGMENT,POLITICS,,Fake
56093,FALSE: Pak minister tweets an old video claiming Kashmiris protesting against....Pakistani Defence Analyst Tweets Hyderabad Murder Video With Communal...,https://www.thestatesman.com/wp-content/uploads/2020/01/Syed.jpg,AUGMENT,VIOLENCE,,Fake
56094,"Did Big B, SRK, Aamir actually serve food at the Ambani....No, PM Modi Did Not Wear An Arab-Style Headgear To Woo Investors In...",https://www.thestatesman.com/wp-content/uploads/2020/01/iit.jpg,AUGMENT,GOVERNMENT,,Fake
56095,Fact Check: Photoshopped Tweet Of Priyanka Gandhi Maligning Nehru Goes Viral.BJP IT Chief Amit Malviya Tweets Cropped Video Of Former PM Manmohan...,https://www.thestatesman.com/wp-content/uploads/2019/10/priyanka-1.jpg,AUGMENT,GOVERNMENT,,Fake
56096,Fact Check: Old Photo Shared As Peacocks Killed For Janmashtami.Fact Check: Photo showing Syrian child protecting his sister fudged as kids from Kashmir,https://www.thestatesman.com/wp-content/uploads/2020/02/Ayodhya-1-1.jpg,AUGMENT,MISLEADING,,Fake
56097,Fact Check: Did Rajasthan Govt Mandate Ambedkar's Portrait In Offices?.Has Maharashtra Govt cancelled Conveyance Deeds? Fact Check,https://www.thestatesman.com/wp-content/uploads/2019/10/BIHAR-RESULT.jpg,AUGMENT,MISLEADING,,Fake
56098,Fact Check: CM Uddhav Thackeray's Old Birthday Celebration Peddled As Recent.Fact Check: PM Narendra Modi's Independence Day speech,https://www.thestatesman.com/wp-content/uploads/2020/06/rg-2-1.jpg,AUGMENT,GOVERNMENT,,Fake
56099,"Did Sundar Pichai Say, 'An Illiterate Politician Can Become India's....'Parrikar Died Because He Allowed Beef In Goa': Fake Quote Attributed...",https://www.thestatesman.com/wp-content/uploads/2020/10/dawood-1.jpg,AUGMENT,MISLEADING,,Fake
56100,Fact Check: Netizens fall for parody account of Macron congratulating India on Rafale.Fact Check: Netizens fall for parody account of Macron congratulating India on Rafale,https://www.thestatesman.com/wp-content/uploads/2020/02/modi-2-1-2.jpg,AUGMENT,GOVERNMENT,,Fake
56101,Fact Check: Did US President Joe Biden Call PM Modi ?World....Honorary Degree To PM Narendra Modi Retracted And Other News You...,https://www.thestatesman.com/wp-content/uploads/2019/08/exam.jpg,AUGMENT,GOVERNMENT,,Fake
56102,Fact Check: Mukesh Ambani?s Meeting With Capt Amarinder Singh Falsely Claimed....Fact Check: Pak PM's aide made a gaffe by claiming the picture of Sachin Tendulkar as of Imran Khan,https://www.thestatesman.com/wp-content/uploads/2021/01/red-fort.jpg,AUGMENT,GOVERNMENT,,Fake
56103,Fact Check: Video of Kejriwal alleging BJP-AIMIM deal in Bihar is four years old.Fact Check: Old Video Circulated In Social Media Claims Chandrashekhar Azad Beaten Up In Rajasthan,https://www.thestatesman.com/wp-content/uploads/2020/01/ravi-shankar-1.jpg,AUGMENT,VIOLENCE,,Fake
56104,Did pro-Modi chanting disrupt Rahul Gandhi’s Ujjain rally recently? Fact check.Five Times Jaggi Vasudev Got Facts Wrong In His Pro-CAA Speech,https://www.thestatesman.com/wp-content/uploads/2020/03/kejriwal.jpg,AUGMENT,COVID-19,,Fake
56105,Fact Check: Obama never said terrorist attacks impossible in India till Modi is PM.Fact Check: Delhi Minister Imran Hussain's Statement On Cremation Adding To Air Pollution Made Viral ...,https://www.thestatesman.com/wp-content/uploads/2020/11/QT-Nivar.jpg,AUGMENT,MISLEADING,,Fake
56106,"Fact Check: Did police thrash accused in rape and murder of Telangana vet in public?.Murder Case Of 'RSS Activist' And His Family Solved, Culprit Arrested; Know The Facts",https://www.thestatesman.com/wp-content/uploads/2020/06/Modi-Yoga.jpg,AUGMENT,POLITICS,,Fake
56107,"Government's Stern Warning Forces WhatsApp To Say, 'Will Step Up....'UPA Lacked Political Will' Why ISRO Ex-Chief Comment On Mission Shakti Should Be Taken With A Pinch ...",https://www.thestatesman.com/wp-content/uploads/2020/09/army-1.jpg,AUGMENT,POLITICS,,Fake
56108,"'Pure, Utter Rubbish,' Says Raghuram Rajan About Fake Quote On PNB.?Pure, Utter Rubbish,? Says Raghuram Rajan About Fake Quote On PNB Scam",https://www.thestatesman.com/wp-content/uploads/2020/10/pjimage-52.jpg,AUGMENT,GOVERNMENT,,Fake
56109,"Fact Check: Photo of Eid procession in Bangladesh passed off as CAB protest in Mumbai.After Maggi, Toilet Paper To Be Banned in India",https://www.thestatesman.com/wp-content/uploads/2020/02/CAA-2.jpg,AUGMENT,VIOLENCE,,Fake
56110,Fact Check: Uttar Pradesh CM Yogi Adityanath never claimed that he was God.Baba Ramdev To Build Radiation Shield For Mangalyaan-2,https://www.thestatesman.com/wp-content/uploads/2020/03/QT-warriors.jpg,AUGMENT,MISLEADING,,Fake
56111,Old video of lathicharge in Bihar shared as policemen beating up Kashmiris.Delhi Police Launches Giant Lathicharge Chambers To Beat Protesters More Humanly,https://www.thestatesman.com/wp-content/uploads/2020/05/pension.jpg,AUGMENT,VIOLENCE,,Fake
56112,"Congress is world’s second most corrupt political party, but only in fake news.Fact Check: Is Sonia Gandhi Among The World's Richest Politicians?",https://www.thestatesman.com/wp-content/uploads/2020/03/Rahul-3.jpg,AUGMENT,GOVERNMENT,,Fake
56113,Fact Check: Viral post about death of woman doctor due to Covid-19 with communal angle is misleading.Fact Check: Doctored Photo Of Pakistani Religious Leader With Alcohol Shared With False Claim,https://www.thestatesman.com/wp-content/uploads/2020/04/akhilesh.jpg,AUGMENT,MISLEADING,,Fake
56114,"No, the Islamic State group is not ‘hacking’ the profiles of WhatsApp users in India.?Govt order? on Restrictive Movement viral on WhatsApp is actually from Malaysia",https://www.thestatesman.com/wp-content/uploads/2020/08/QT-COVID-19-recoveries.jpg,AUGMENT,POLITICS,,Fake
56115,Fact Check: Morphed image of soccer stars goes viral with ‘Pray for Gaza’ message.Fact Check: Morphed Image Showing Uddhav Thackeray Watching Republic TV Goes Viral,https://www.thestatesman.com/wp-content/uploads/2020/05/security.jpg,AUGMENT,MISLEADING,,Fake
56116,Church in Pakistan burnt in revenge against New Zealand shooting? Fact Check.Fact Check: Did Muslim Regiment Deny Fighting Against Pakistan In 1965 War?,https://www.thestatesman.com/wp-content/uploads/2020/12/far.jpg,AUGMENT,GOVERNMENT,,Fake
56117,Did Chinese Media Call PM Modi A 'Rockstar' In The Backdrop Of....Fact Check: Is 'Gulfam' From UP's Saharanpur The Artist Behind These...,https://www.thestatesman.com/wp-content/uploads/2020/01/modi-1.jpg,AUGMENT,COVID-19,,Fake
56118,Facebook Post Falsely Claims Kamal Nath Won 'Asia's Most Honest....Fact Check: Fake Quote Claiming 'Muslims Are Terrorists By Ideology' Shared As Salman Rushdie's...,https://www.thestatesman.com/wp-content/uploads/2019/07/imran-khan-1-1.jpg,AUGMENT,MISLEADING,,Fake
56119,Did Muslims In Delhi Gather To Show Support To Kashmir? A FactCheck.Fact Check: Did UPA Invite Taliban Leader To Speak At Think Fest In 2013?,https://www.thestatesman.com/wp-content/uploads/2019/08/MODI-1-1.jpg,AUGMENT,MISLEADING,,Fake
56120,Fact Check: Did UAE offer Rs 700 crore for Kerala floods?.Fact Check: Did India Take No Loans From World Bank Between 2015 And 2017?,https://www.thestatesman.com/wp-content/uploads/2020/01/SC-1-1-1-1-4-1.jpg,AUGMENT,COVID-19,,Fake
56121,Fact check: Audio clip stating 59 positive coronavirus cases in Nagpur is fake.Fact Check: Amit Shah Tests Positive For Coronavirus?,https://www.thestatesman.com/wp-content/uploads/2020/02/students.jpg,AUGMENT,MISLEADING,,Fake
56122,Fact Check: What did WHO say about asymptomatic transmission of Covid-19?.Fact Check: Did WHO Say That Asymptomatic COVID-19 Cases 'Rarely' Spread The Infection?,https://www.thestatesman.com/wp-content/uploads/2019/09/facebook_1568116672691.jpg,AUGMENT,COVID-19,,Fake
56123,Hindi Website 'Only News 24X7' Uses Video From Pakistan To Stir.Extreme Right UK Voice Peddles Old Indian Video,https://www.thestatesman.com/wp-content/uploads/2019/08/QT-jaishankar.jpg,AUGMENT,VIOLENCE,,Fake
56124,Fact Check: Did this SFI worker fake injuries after violence at JNU?.Did Anti-CAA Protesters Fake Injuries? A FactCheck.,https://www.thestatesman.com/wp-content/uploads/2020/05/Punjab-1.jpg,AUGMENT,GOVERNMENT,,Fake
56125,Fact Check: Does this Belgian city with terror links have 100% Muslim population?.Did French Police Kill Muslim Immigrants? A FactCheck,https://www.thestatesman.com/wp-content/uploads/2019/10/Yogi.jpg,AUGMENT,GOVERNMENT,,Fake
56126,Drinking hot water and steam inhalation help contain Coronavirus? Fact Check.Does Drinking Alcohol Prevent Coronavirus?,https://www.thestatesman.com/wp-content/uploads/2020/03/corona-3.jpg,AUGMENT,COVID-19,,Fake
56127,This video showing celebration on the return of Abhinandan is fake.2015 Photo Peddled As Last Rites Of Kerala's Pregnant Elephant,https://www.thestatesman.com/wp-content/uploads/2021/01/pjimage-2021-01-23T133219.741.jpg,AUGMENT,VIOLENCE,,Fake
56128,Old video of Amitabh Bachchan thanking doctors resurfaces with false claims.Amitabh Bachchan's Old Video Lauding Nanavati Doctors Shared As Recent,https://www.thestatesman.com/wp-content/uploads/2019/11/guru.jpg,AUGMENT,VIOLENCE,,Fake
56129,Debunked Images Revived To Fuel Child Kidnapping Rumours.Child Kidnapping Rumours Revived With Debunked Images,https://www.thestatesman.com/wp-content/uploads/2020/01/crime-15.jpg,AUGMENT,VIOLENCE,,Fake
56130,"Fact Check: Is this Rahul Gandhi lying on the ground after a trip-and-fall?.On a trip to old age home, did this girl find...",https://www.thestatesman.com/wp-content/uploads/2020/05/COVID-4-1.jpg,AUGMENT,MISLEADING,,Fake
56131,Fact Check: Are the bus drivers in Japan on strike?.Fact Check: Did Tata Motors Launch Electric Car 'EVision' Which Can Run For 1000 Km On One Charge?,https://www.thestatesman.com/wp-content/uploads/2019/09/Gadkari.jpg,AUGMENT,COVID-19,,Fake
56132,Fake photo of AP used as police action on Kashmir protesters. Congress posted old images to attack BJP government,https://www.thestatesman.com/wp-content/uploads/2020/08/QT-Narendra-Modi-1.jpg,AUGMENT,VIOLENCE,,Fake
56133,"Fact Check: Has TATA Motors Launched Cab Service To Compete Against Uber, Ola?. Fact Check: Did Tata Motors Launch Electric Car 'EVision' Which Can Run For 1000 Km On One Charge?",https://www.thestatesman.com/wp-content/uploads/2020/12/air.jpg,AUGMENT,COVID-19,,Fake
56134,Fact Check: Fake Tweet Of Kamala Harris Condemning Indian Government Over Ongoing Farmers' Protest.... Fact Check: Did Leaders Around The Globe Tweet In Support Of India Following Clash With China?,https://www.thestatesman.com/wp-content/uploads/2020/06/Nitin-Gadkari.jpg,AUGMENT,POLITICS,,Fake
56135,Fact Check: Old video of overcrowded train in Bangladesh passed off as Shramik Special. Fact Check: Did An Overcrowded Train Carry Migrants From Mumbai To West Bengal Amid Lockdown?,https://www.thestatesman.com/wp-content/uploads/2019/08/flood.jpg,AUGMENT,COVID-19,,Fake
56136,Fact Check: Another social media conspiracy linking Bill Gates to coronavirus surfaces. Fact Check: Doctored Crop Circle Image Shared With Claim Linking Bill Gates To COVID-19,https://www.thestatesman.com/wp-content/uploads/2020/02/Swami.jpg,AUGMENT,MISLEADING,,Fake
56137,"Fact Check: Ex-IPS Officer Targets PM Modi, Shares Fake Image Of Kerala Floods. Fact Check: Do 50 Crore Indian Mobile Subscribers Face Risk Of Deactivation Over Aadhaar eKYC?",https://www.thestatesman.com/wp-content/uploads/2020/06/Baijal.jpg,AUGMENT,MISLEADING,,Fake
56138,Did Smriti Irani really praise Arvind Kejriwal?. Smriti Irani Did Say 80 Crore Families In Her Interview With Aaj Tak,https://www.thestatesman.com/wp-content/uploads/2020/05/QT-ncc.jpg,AUGMENT,GOVERNMENT,,Fake
56139,"No, These Pics Don't Show Tejashwi Yadav Receiving A 'Youngest.... Shehla Rashid Didn't Pocket Money Raised For Kathua & Unnao Victims' Family",https://www.thestatesman.com/wp-content/uploads/2020/07/Ladakh-2.jpg,AUGMENT,COVID-19,,Fake
56140,"Fact Check: Of Late, The News That Got Widely Shared But Were Not True. Fact Check: The News That Got Widely Shared In The Last Week But Were Not True",https://www.thestatesman.com/wp-content/uploads/2021/02/QT-Narendra-Modi-2-1.jpg,AUGMENT,POLITICS,,Fake
56141,Fact Check: Domestic Violence Case From Bangladesh Passed Off As 'Love Jihad' In India. Fact Check: Domestic Violence Case From Bangladesh Passed Off As 'Love ...,https://www.thestatesman.com/wp-content/uploads/2020/03/up.jpg,AUGMENT,POLITICS,,Fake
56142,Fact Check: Is Indira Gandhi posing with her husband and father-in-law in this photo?. Fact Check: Is This Video A Ballet Performance Of A 73-Yr-Old Grandmother With Her Grandson?,https://www.thestatesman.com/wp-content/uploads/2019/11/rape.jpg,AUGMENT,COVID-19,,Fake
56143,Fact Check: Did US Economy Perform Worse Than India In April-June Quarter?. Fact Check: Did A Flyover Collapse In Bengaluru?,https://www.thestatesman.com/wp-content/uploads/2020/05/India-China-border-new.jpg,AUGMENT,COVID-19,,Fake
56144,Fact Check: Did Public Chase Away BJP Leader Wearing PM Modi's Mask In Bihar?. Fact Check: Did Rahul Gandhi Pull The Collar Of UP Police Official?,https://www.thestatesman.com/wp-content/uploads/2019/10/mamata.jpg,AUGMENT,MISLEADING,,Fake
56145,"Shiv Sena leaders share photo of Maharashtra boat ambulance, but it doesn’t run in India. AAP shares images of Covid bed facility at Pragati Maidan, Congress MLA says it’s in Mumbai",https://www.thestatesman.com/wp-content/uploads/2020/08/pranab-1-1.jpg,AUGMENT,POLITICS,,Fake
56146,"Fact Check: No, the viral images are not from PM’s rally in Bengal. Fact Check: Congress Uses 5 Month Old Video Of Black Flags Being Shown To PM",https://www.thestatesman.com/wp-content/uploads/2020/04/QT-H-1B-visa.jpg,AUGMENT,VIOLENCE,,Fake
56147,"Fact Check: Aamir Khan did not meet two terrorists during his trip to Mecca. Fact Check: No, Aamir Khan Did Not Meet The President Of Turkey Recently",https://www.thestatesman.com/wp-content/uploads/2020/07/valley.jpg,AUGMENT,MISLEADING,,Fake
56148,Fact Check: Fake Videos Shared To Defame Muslim Community For Spreading Coronavirus. Busting Myths And Fake News Around Coronavirus Outbreak,https://www.thestatesman.com/wp-content/uploads/2020/02/Modi-Xi-Wuhan.jpg,AUGMENT,POLITICS,,Fake
56149,Job listing attributed to World Health Organisation is Fake!. Fact Check: Fake Job Listing Attributed To World Health Organisation Goes Viral,https://www.thestatesman.com/wp-content/uploads/2020/05/industry.jpg,AUGMENT,MISLEADING,,Fake
